customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent,snapshot_date,churn_next_60d,split,pre_snapshot_orders,pre_snapshot_spend,avg_order_value,avg_discount,return_rate,returned_orders,avg_rating,categories_bought,last_order_date,recency_days,ticket_count,negative_ticket_rate,avg_resolution_hours,reopened_rate,snapshot_date_web,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,snapshot_date_campaign,last_campaign_received,last_campaign_cost,manual_priority_bucket,loyalty_status,skin_status,days_since_signup
CUST01761,2024-04-06,Tier 2,18-24,Google Search,,Baby Care,Dry,Yes,2025-09-30,0,validation,11,7359.26,669.0236363636363,0.3172727272727273,0.09090909090909091,1,3.5454545454545454,5,2025-07-03,89,3.0,1.0,15.333333333333334,0.3333333333333333,2025-09-30,2,9,1,0,0,4,1,21,2025-09-30,none,25,high,Not enrolled,Dry,542
CUST01762,2024-01-10,Tier 2,35-44,Organic,,Baby Care,Combination,Yes,2025-09-30,0,validation,8,5954.5,744.3125,0.33375,0.0,0,4.0,3,2025-07-26,66,2.0,1.0,33.95,0.5,2025-09-30,1,5,0,0,0,0,0,16,2025-09-30,free_shipping,25,high,Not enrolled,Combination,629
CUST01763,2025-08-27,Tier 1,45+,Organic,,Hair Care,Oily,Yes,2025-09-30,1,test,1,705.53,705.53,0.0,1.0,1,3.0,1,2025-09-22,8,1.0,1.0,7.0,0.0,2025-09-30,3,15,2,1,1,0,0,0,2025-09-30,welcome_offer,12,medium,Not enrolled,Oily,34
CUST01764,2025-05-24,Tier 1,25-34,Marketplace,,Hair Care,Oily,No,2025-09-30,1,validation,3,1471.8400000000001,490.6133333333334,0.33666666666666667,0.0,0,3.6666666666666665,3,2025-08-16,45,1.0,1.0,38.2,1.0,2025-09-30,5,24,1,1,0,0,0,3,2025-09-30,none,18,medium,Not enrolled,Oily,129
CUST01765,2024-11-05,Tier 2,18-24,Google Search,,Wellness,Sensitive,Yes,2025-09-30,1,validation,2,1739.8,869.9,0.195,0.0,0,4.5,2,2025-01-08,265,0.0,0.0,0.0,0.0,2025-09-30,0,0,0,0,0,5,1,51,2025-09-30,bundle_discount,25,high,Not enrolled,Sensitive,329
CUST01766,2025-01-24,Tier 2,25-34,Instagram,,Skin Care,Normal,Yes,2025-09-30,1,train,1,561.64,561.64,0.22,0.0,0,5.0,1,2025-04-20,163,0.0,0.0,0.0,0.0,2025-09-30,4,20,1,0,1,2,0,36,2025-09-30,new_launch,25,high,Not enrolled,Normal,249
CUST01767,2024-11-30,Tier 1,45+,Organic,,Hair Care,Combination,Yes,2025-09-30,1,train,3,1605.14,535.0466666666667,0.31,0.0,0,4.0,2,2025-05-08,145,3.0,1.0,25.066666666666666,0.0,2025-09-30,5,24,1,1,0,1,0,33,2025-09-30,none,40,high,Not enrolled,Combination,304
CUST01768,2024-01-19,Tier 1,35-44,Referral,,Baby Care,Dry,Yes,2025-09-30,0,train,7,5814.4400000000005,830.6342857142857,0.16285714285714287,0.14285714285714285,1,2.4285714285714284,3,2025-06-21,101,1.0,1.0,16.0,1.0,2025-09-30,10,52,2,2,0,8,3,28,2025-09-30,none,18,high,Not enrolled,Dry,620
CUST01769,2024-02-12,Tier 1,25-34,Organic,,Baby Care,,Yes,2025-09-30,0,train,5,5381.57,1076.3139999999999,0.186,0.2,1,4.2,4,2025-08-06,55,2.0,1.0,22.35,0.0,2025-09-30,10,39,5,2,1,7,3,11,2025-09-30,none,0,medium,Not enrolled,Missing,596
CUST01770,2024-12-21,Tier 3,25-34,Instagram,Gold,Hair Care,Sensitive,No,2025-09-30,1,train,3,1327.79,442.59666666666664,0.24,0.3333333333333333,1,2.6666666666666665,2,2025-08-03,58,2.0,1.0,17.6,0.0,2025-09-30,2,12,0,1,0,0,0,4,2025-09-30,free_shipping,25,medium,Gold,Sensitive,283
CUST01771,2025-02-03,Tier 1,35-44,Marketplace,Gold,Baby Care,,Yes,2025-09-30,0,train,4,2990.29,747.5725,0.1975,0.0,0,4.25,3,2025-08-03,58,0.0,0.0,0.0,0.0,2025-09-30,14,49,1,1,1,10,1,0,2025-09-30,welcome_offer,12,medium,Gold,Missing,239
CUST01772,2024-04-09,Tier 2,25-34,Instagram,,Baby Care,Sensitive,Yes,2025-09-30,1,test,2,1751.38,875.69,0.28,0.0,0,4.5,2,2025-01-19,254,0.0,0.0,0.0,0.0,2025-09-30,0,0,0,0,0,3,0,53,2025-09-30,bundle_discount,25,high,Not enrolled,Sensitive,539
CUST01773,2024-01-20,Tier 2,25-34,Instagram,Gold,Fragrance,Oily,Yes,2025-09-30,1,train,5,4845.14,969.028,0.152,0.0,0,3.0,2,2025-03-18,196,1.0,1.0,2.9,0.0,2025-09-30,5,28,2,1,1,6,2,41,2025-09-30,welcome_offer,0,high,Gold,Oily,619
CUST01774,2024-05-05,Tier 1,18-24,Google Search,Gold,Skin Care,Normal,Yes,2025-09-30,1,train,6,3826.09,637.6816666666667,0.3333333333333333,0.3333333333333333,2,3.5,3,2025-05-01,152,3.0,0.3333333333333333,12.633333333333333,0.0,2025-09-30,0,0,0,0,0,5,2,22,2025-09-30,none,0,high,Gold,Normal,513
CUST01775,2025-03-08,Tier 3,25-34,Organic,,Hair Care,Oily,Yes,2025-09-30,0,train,2,1120.32,560.16,0.045,0.0,0,5.0,2,2025-08-12,49,1.0,1.0,59.6,0.0,2025-09-30,6,16,1,2,1,2,0,14,2025-09-30,none,12,medium,Not enrolled,Oily,206
CUST01776,2024-12-18,Tier 2,25-34,Referral,,Hair Care,Dry,Yes,2025-09-30,1,train,2,2686.35,1343.175,0.28500000000000003,0.0,0,3.0,2,2025-07-13,79,0.0,0.0,0.0,0.0,2025-09-30,4,16,1,0,0,4,2,12,2025-09-30,none,18,high,Not enrolled,Dry,286
CUST01777,2024-08-29,Tier 2,18-24,Marketplace,,Skin Care,Combination,Yes,2025-09-30,1,validation,5,3035.66,607.132,0.294,0.2,1,4.0,3,2025-04-16,167,1.0,1.0,1.0,0.0,2025-09-30,6,31,0,1,0,3,1,44,2025-09-30,welcome_offer,12,high,Not enrolled,Combination,397
CUST01778,2024-11-29,Tier 1,25-34,Referral,,Fragrance,Dry,Yes,2025-09-30,1,test,1,512.32,512.32,0.24,0.0,0,4.0,1,2025-07-05,87,0.0,0.0,0.0,0.0,2025-09-30,6,21,2,2,1,5,0,17,2025-09-30,none,25,high,Not enrolled,Dry,305
CUST01779,2024-05-20,Tier 2,25-34,Instagram,,Fragrance,Normal,Yes,2025-09-30,1,train,4,3408.21,852.0525,0.2025,0.0,0,3.75,3,2025-04-16,167,2.0,1.0,26.1,0.0,2025-09-30,3,14,0,1,0,4,2,37,2025-09-30,new_launch,18,high,Not enrolled,Normal,498
CUST01780,2024-04-03,Tier 1,45+,Marketplace,,Wellness,,Yes,2025-09-30,0,train,3,2803.73,934.5766666666667,0.27,0.0,0,3.0,2,2025-09-25,5,3.0,1.0,24.233333333333334,0.0,2025-09-30,8,30,4,2,2,6,0,0,2025-09-30,welcome_offer,25,medium,Not enrolled,Missing,545
CUST01781,2024-10-04,Tier 2,25-34,Google Search,,Hair Care,,Yes,2025-09-30,1,train,1,1360.78,1360.78,0.43,0.0,0,3.0,1,2025-02-01,241,1.0,1.0,10.7,0.0,2025-09-30,3,9,2,0,1,4,2,53,2025-09-30,welcome_offer,0,high,Not enrolled,Missing,361
CUST01782,2024-06-23,Tier 1,35-44,Marketplace,,Hair Care,Normal,Yes,2025-09-30,1,train,7,4334.56,619.2228571428572,0.3457142857142857,0.0,0,3.6666666666666665,4,2025-05-16,137,0.0,0.0,0.0,0.0,2025-09-30,1,6,0,0,0,4,0,31,2025-09-30,bundle_discount,0,high,Not enrolled,Normal,464
CUST01783,2024-12-10,Tier 2,45+,Marketplace,,Baby Care,Sensitive,Yes,2025-09-30,0,train,4,2577.89,644.4725,0.2225,0.0,0,2.5,4,2025-09-09,21,0.0,0.0,0.0,0.0,2025-09-30,1,4,0,0,0,2,0,0,2025-09-30,welcome_offer,0,low,Not enrolled,Sensitive,294
CUST01784,2024-08-07,Tier 1,25-34,Referral,,Makeup,,Yes,2025-09-30,0,train,3,2180.12,726.7066666666666,0.08333333333333333,0.3333333333333333,1,3.6666666666666665,2,2025-07-25,67,1.0,1.0,30.7,1.0,2025-09-30,12,54,6,3,3,4,0,20,2025-09-30,none,18,medium,Not enrolled,Missing,419
CUST01785,2025-08-17,Tier 3,25-34,Referral,,Skin Care,Normal,Yes,2025-09-30,0,train,1,982.58,982.58,0.46,0.0,0,5.0,1,2025-09-16,14,0.0,0.0,0.0,0.0,2025-09-30,1,6,0,0,0,0,0,6,2025-09-30,free_shipping,18,high,Not enrolled,Normal,44
CUST01786,2024-08-15,Tier 2,18-24,Referral,Gold,Skin Care,Dry,Yes,2025-09-30,0,train,6,3745.53,624.255,0.155,0.16666666666666666,1,3.6666666666666665,4,2025-09-07,23,3.0,1.0,33.300000000000004,0.3333333333333333,2025-09-30,2,9,0,0,0,1,0,9,2025-09-30,none,0,low,Gold,Dry,411
CUST01787,2025-03-13,Tier 2,45+,Referral,Gold,Fragrance,Normal,Yes,2025-09-30,0,train,1,1770.53,1770.53,0.19,0.0,0,3.0,1,2025-07-17,75,0.0,0.0,0.0,0.0,2025-09-30,6,18,2,1,1,2,1,16,2025-09-30,free_shipping,12,medium,Gold,Normal,201
CUST01788,2024-01-10,Tier 2,25-34,Instagram,Silver,Hair Care,Oily,Yes,2025-09-30,0,train,5,3455.7,691.14,0.384,0.2,1,3.6,2,2025-08-07,54,2.0,1.0,22.7,0.0,2025-09-30,4,12,1,1,1,2,0,0,2025-09-30,new_launch,0,medium,Silver,Oily,629
CUST01789,2024-12-01,Tier 2,35-44,Organic,,Skin Care,Normal,No,2025-09-30,1,train,1,341.52,341.52,0.36,0.0,0,5.0,1,2025-08-09,52,0.0,0.0,0.0,0.0,2025-09-30,6,26,1,0,1,0,0,0,2025-09-30,none,12,medium,Not enrolled,Normal,303
CUST01790,2024-10-12,Tier 2,35-44,Marketplace,,Hair Care,Dry,Yes,2025-09-30,1,train,3,1750.7,583.5666666666667,0.35666666666666663,0.0,0,3.3333333333333335,2,2025-08-21,40,0.0,0.0,0.0,0.0,2025-09-30,1,4,0,0,0,0,0,12,2025-09-30,welcome_offer,0,medium,Not enrolled,Dry,353
CUST01791,2024-08-17,Tier 1,18-24,Marketplace,,Fragrance,,No,2025-09-30,1,train,2,516.61,258.305,0.405,0.0,0,4.5,2,2025-07-10,82,0.0,0.0,0.0,0.0,2025-09-30,5,17,0,1,0,0,0,12,2025-09-30,welcome_offer,12,high,Not enrolled,Missing,409
CUST01792,2025-08-24,Tier 3,25-34,Marketplace,,Baby Care,Normal,Yes,2025-09-30,0,test,1,821.29,821.29,0.18,0.0,0,4.0,1,2025-08-25,36,0.0,0.0,0.0,0.0,2025-09-30,12,36,5,3,2,3,1,0,2025-09-30,none,18,medium,Not enrolled,Normal,37
CUST01793,2024-12-14,Tier 2,18-24,Referral,,Baby Care,Sensitive,Yes,2025-09-30,1,train,4,5185.16,1296.29,0.355,0.0,0,4.75,3,2025-08-13,48,1.0,0.0,18.7,0.0,2025-09-30,3,12,0,1,0,4,1,15,2025-09-30,welcome_offer,12,medium,Not enrolled,Sensitive,290
CUST01794,2025-06-13,Tier 2,25-34,Influencer,Silver,Makeup,Normal,Yes,2025-09-30,0,train,2,1843.9,921.95,0.44,0.0,0,4.5,2,2025-09-04,26,0.0,0.0,0.0,0.0,2025-09-30,8,47,1,2,1,3,1,0,2025-09-30,free_shipping,18,low,Silver,Normal,109
CUST01795,2025-05-17,Tier 2,25-34,Google Search,,Wellness,,Yes,2025-09-30,1,train,1,1266.99,1266.99,0.17,0.0,0,4.0,1,2025-07-03,89,1.0,1.0,18.5,0.0,2025-09-30,7,23,1,2,0,3,1,12,2025-09-30,bundle_discount,18,high,Not enrolled,Missing,136
CUST01796,2025-08-20,Tier 2,25-34,Marketplace,Silver,Baby Care,Oily,No,2025-09-30,1,train,1,500.81,500.81,0.26,0.0,0,3.0,1,2025-08-28,33,0.0,0.0,0.0,0.0,2025-09-30,4,24,1,1,1,0,0,8,2025-09-30,new_launch,25,low,Silver,Oily,41
CUST01797,2025-04-07,Tier 2,35-44,Influencer,Silver,Baby Care,Sensitive,No,2025-09-30,1,train,1,1593.85,1593.85,0.0,1.0,1,3.0,1,2025-06-05,117,1.0,1.0,29.9,0.0,2025-09-30,6,35,3,0,1,0,0,31,2025-09-30,free_shipping,12,high,Silver,Sensitive,176
CUST01798,2024-07-30,Tier 2,25-34,Instagram,Platinum,Wellness,Oily,Yes,2025-09-30,1,train,4,3577.66,894.415,0.2575,0.0,0,3.5,2,2025-06-19,103,1.0,1.0,22.7,0.0,2025-09-30,5,29,2,1,1,2,0,2,2025-09-30,none,0,high,Platinum,Oily,427
CUST01799,2025-05-29,Tier 2,25-34,Referral,Silver,Baby Care,Normal,No,2025-09-30,1,validation,1,659.32,659.32,0.15,0.0,0,5.0,1,2025-07-18,74,1.0,1.0,5.5,0.0,2025-09-30,0,0,0,0,0,0,0,12,2025-09-30,free_shipping,18,high,Silver,Normal,124
CUST01800,2024-12-10,Tier 3,25-34,Instagram,Silver,Baby Care,,Yes,2025-09-30,1,test,1,507.22,507.22,0.14,0.0,0,3.0,1,2025-05-31,122,0.0,0.0,0.0,0.0,2025-09-30,5,17,2,0,1,3,1,25,2025-09-30,bundle_discount,40,high,Silver,Missing,294
CUST01801,2025-08-13,Tier 1,18-24,Referral,,Hair Care,Dry,Yes,2025-09-30,1,train,1,371.61,371.61,0.45,0.0,0,4.0,1,2025-09-06,24,1.0,1.0,3.4,0.0,2025-09-30,10,56,3,1,2,3,1,15,2025-09-30,free_shipping,25,medium,Not enrolled,Dry,48
CUST01802,2024-11-16,Tier 2,35-44,Instagram,Silver,Wellness,Oily,No,2025-09-30,1,train,3,1461.8,487.26666666666665,0.32666666666666666,0.0,0,4.666666666666667,3,2025-05-14,139,1.0,1.0,6.8,1.0,2025-09-30,3,11,0,0,0,0,0,14,2025-09-30,free_shipping,40,high,Silver,Oily,318
CUST01803,2024-01-21,Tier 1,35-44,Referral,Silver,Skin Care,Dry,No,2025-09-30,0,test,3,2088.76,696.2533333333334,0.3566666666666667,0.0,0,4.0,3,2025-06-18,104,2.0,0.5,16.9,0.5,2025-09-30,1,5,0,0,0,0,0,15,2025-09-30,welcome_offer,12,high,Silver,Dry,618
CUST01804,2024-11-10,Tier 3,18-24,Google Search,,Hair Care,Normal,Yes,2025-09-30,1,train,3,1552.45,517.4833333333333,0.4366666666666667,0.0,0,3.6666666666666665,2,2025-04-06,177,0.0,0.0,0.0,0.0,2025-09-30,4,23,0,0,0,3,0,42,2025-09-30,welcome_offer,18,high,Not enrolled,Normal,324
CUST01805,2025-05-29,Tier 1,35-44,Google Search,Gold,Skin Care,,Yes,2025-09-30,1,train,1,433.16,433.16,0.3,0.0,0,4.0,1,2025-08-24,37,0.0,0.0,0.0,0.0,2025-09-30,0,0,0,0,0,3,1,23,2025-09-30,new_launch,25,high,Gold,Missing,124
CUST01806,2025-06-27,Tier 1,25-34,Google Search,Gold,Skin Care,,Yes,2025-09-30,0,train,1,411.72,411.72,0.43,0.0,0,4.0,1,2025-08-11,50,0.0,0.0,0.0,0.0,2025-09-30,8,22,3,2,2,6,2,1,2025-09-30,welcome_offer,18,medium,Gold,Missing,95
CUST01807,2024-12-27,Tier 2,25-34,Marketplace,Silver,Baby Care,Combination,Yes,2025-09-30,0,train,3,3341.2,1113.7333333333333,0.29333333333333333,0.3333333333333333,1,3.0,2,2025-07-18,74,1.0,1.0,21.7,0.0,2025-09-30,3,13,1,0,1,4,1,18,2025-09-30,bundle_discount,25,medium,Silver,Combination,277
CUST01808,2024-03-29,Tier 3,25-34,Organic,,Hair Care,Dry,Yes,2025-09-30,0,train,6,3618.0299999999997,603.005,0.24666666666666667,0.0,0,4.5,5,2025-09-13,17,1.0,1.0,41.3,0.0,2025-09-30,5,20,2,1,0,3,0,2,2025-09-30,new_launch,18,low,Not enrolled,Dry,550
CUST01809,2024-09-09,Tier 2,25-34,Instagram,,Hair Care,Dry,Yes,2025-09-30,0,train,7,7139.78,1019.9685714285714,0.2928571428571428,0.14285714285714285,1,4.285714285714286,4,2025-08-16,45,1.0,1.0,37.9,0.0,2025-09-30,2,5,0,0,0,3,1,8,2025-09-30,welcome_offer,18,medium,Not enrolled,Dry,386
CUST01810,2025-08-31,Tier 2,25-34,Google Search,,Wellness,Sensitive,Yes,2025-09-30,0,train,1,381.71,381.71,0.24,0.0,0,2.0,1,2025-09-02,28,0.0,0.0,0.0,0.0,2025-09-30,8,20,4,2,1,6,2,25,2025-09-30,new_launch,40,low,Not enrolled,Sensitive,30
CUST01811,2025-02-26,Tier 3,18-24,Marketplace,Silver,Wellness,Sensitive,Yes,2025-09-30,0,train,4,3016.58,754.145,0.31,0.0,0,3.5,3,2025-07-23,69,3.0,0.6666666666666666,30.53333333333333,0.3333333333333333,2025-09-30,7,27,2,1,1,6,2,22,2025-09-30,bundle_discount,12,medium,Silver,Sensitive,216
CUST01812,2024-11-02,Tier 1,25-34,Influencer,Platinum,Skin Care,,Yes,2025-09-30,0,train,4,2569.42,642.355,0.2175,0.0,0,3.0,3,2025-09-05,25,0.0,0.0,0.0,0.0,2025-09-30,16,80,4,1,2,6,0,0,2025-09-30,none,0,low,Platinum,Missing,332
CUST01813,2024-09-27,Tier 1,18-24,Referral,Gold,Hair Care,Oily,Yes,2025-09-30,0,train,5,3758.42,751.684,0.368,0.2,1,4.6,5,2025-09-08,22,1.0,1.0,42.3,0.0,2025-09-30,5,29,1,1,0,6,3,0,2025-09-30,none,25,medium,Gold,Oily,368
CUST01814,2025-08-15,Tier 1,25-34,Instagram,,Hair Care,Oily,Yes,2025-09-30,0,validation,1,579.84,579.84,0.24,0.0,0,4.0,1,2025-08-18,43,1.0,1.0,6.5,0.0,2025-09-30,6,24,0,1,0,1,0,6,2025-09-30,welcome_offer,40,medium,Not enrolled,Oily,46
CUST01815,2025-09-13,Tier 2,25-34,Instagram,,Hair Care,Sensitive,No,2025-09-30,0,test,1,762.94,762.94,0.27,0.0,0,2.0,1,2025-09-26,4,0.0,0.0,0.0,0.0,2025-09-30,4,19,1,1,1,0,0,8,2025-09-30,none,12,low,Not enrolled,Sensitive,17
CUST01816,2024-12-25,Tier 2,18-24,Organic,Silver,Baby Care,Combination,Yes,2025-09-30,1,train,1,507.79,507.79,0.12,0.0,0,4.0,1,2025-03-25,189,0.0,0.0,0.0,0.0,2025-09-30,2,6,0,0,0,0,0,45,2025-09-30,free_shipping,18,high,Silver,Combination,279
CUST01817,2024-01-22,Tier 2,25-34,Referral,,Skin Care,Oily,No,2025-09-30,1,train,7,5667.97,809.71,0.1542857142857143,0.0,0,3.4285714285714284,3,2025-05-06,147,1.0,1.0,46.2,0.0,2025-09-30,6,26,2,0,1,0,0,30,2025-09-30,free_shipping,18,high,Not enrolled,Oily,617
CUST01818,2024-02-05,Tier 3,18-24,Marketplace,Silver,Wellness,Normal,Yes,2025-09-30,1,train,5,3080.04,616.008,0.266,0.0,0,3.0,4,2025-04-15,168,1.0,1.0,25.3,0.0,2025-09-30,1,5,0,0,0,3,0,38,2025-09-30,welcome_offer,40,high,Silver,Normal,603
CUST01819,2025-06-08,Tier 1,25-34,Google Search,Silver,Hair Care,Sensitive,Yes,2025-09-30,1,train,2,1750.5700000000002,875.2850000000001,0.145,0.5,1,4.5,2,2025-07-10,82,2.0,0.5,14.85,0.0,2025-09-30,2,11,1,0,0,0,0,19,2025-09-30,none,25,high,Silver,Sensitive,114
CUST01820,2024-04-25,Tier 1,45+,Referral,Silver,Hair Care,Oily,Yes,2025-09-30,0,train,10,6699.02,669.902,0.329,0.0,0,3.3,4,2025-09-24,6,4.0,0.75,18.75,0.25,2025-09-30,7,35,1,1,1,1,0,16,2025-09-30,free_shipping,40,low,Silver,Oily,523
CUST01821,2024-06-19,Tier 3,45+,Instagram,Gold,Fragrance,Dry,No,2025-09-30,1,train,5,3708.96,741.792,0.148,0.0,0,4.0,5,2025-08-20,41,0.0,0.0,0.0,0.0,2025-09-30,2,10,0,1,0,0,0,25,2025-09-30,welcome_offer,0,medium,Gold,Dry,468
CUST01822,2025-04-17,Tier 1,18-24,Google Search,,Makeup,Combination,Yes,2025-09-30,0,train,2,2116.75,1058.375,0.255,0.0,0,5.0,2,2025-08-11,50,1.0,0.0,14.8,0.0,2025-09-30,1,3,1,0,1,6,0,11,2025-09-30,bundle_discount,40,medium,Not enrolled,Combination,166
CUST01823,2024-06-12,Tier 3,25-34,Google Search,,Skin Care,Normal,Yes,2025-09-30,0,validation,4,3657.11,914.2775,0.22,0.0,0,4.25,2,2025-08-29,32,0.0,0.0,0.0,0.0,2025-09-30,6,19,3,1,2,3,0,0,2025-09-30,free_shipping,0,low,Not enrolled,Normal,475
CUST01824,2024-05-27,Tier 1,18-24,Influencer,,Makeup,Normal,Yes,2025-09-30,1,train,5,5499.38,1099.876,0.194,0.0,0,3.8,3,2025-03-13,201,2.0,0.0,21.1,0.5,2025-09-30,4,13,2,1,1,4,1,37,2025-09-30,none,18,high,Not enrolled,Normal,491
CUST01825,2025-08-11,Tier 1,25-34,Google Search,Platinum,Fragrance,Dry,Yes,2025-09-30,0,train,1,561.93,561.93,0.35,0.0,0,5.0,1,2025-09-14,16,1.0,0.0,1.0,0.0,2025-09-30,14,39,4,4,2,7,1,0,2025-09-30,none,12,medium,Platinum,Dry,50
CUST01826,2024-08-07,Tier 1,18-24,Referral,Silver,Skin Care,Sensitive,Yes,2025-09-30,1,test,5,3208.37,641.674,0.3,0.0,0,4.2,3,2025-08-04,57,0.0,0.0,0.0,0.0,2025-09-30,0,0,0,0,0,0,0,15,2025-09-30,free_shipping,18,medium,Silver,Sensitive,419
CUST01827,2025-05-01,Tier 2,18-24,Referral,Silver,Skin Care,Dry,No,2025-09-30,0,test,2,1217.56,608.78,0.215,0.0,0,3.0,2,2025-09-25,5,0.0,0.0,0.0,0.0,2025-09-30,8,22,3,1,0,0,0,0,2025-09-30,welcome_offer,0,low,Silver,Dry,152
CUST01828,2025-02-04,Tier 1,35-44,Instagram,,Skin Care,Normal,Yes,2025-09-30,1,train,3,1876.83,625.61,0.2866666666666667,0.0,0,4.0,3,2025-05-31,122,0.0,0.0,0.0,0.0,2025-09-30,5,18,2,1,0,6,3,16,2025-09-30,welcome_offer,25,high,Not enrolled,Normal,238
CUST01829,2024-01-31,Tier 2,18-24,Instagram,Gold,Baby Care,Oily,Yes,2025-09-30,1,train,7,4605.35,657.907142857143,0.29857142857142854,0.0,0,4.142857142857143,2,2025-06-21,101,1.0,1.0,20.4,0.0,2025-09-30,4,14,1,0,0,2,0,17,2025-09-30,none,40,high,Gold,Oily,608
CUST01830,2024-02-05,Tier 1,25-34,Instagram,,Fragrance,Normal,Yes,2025-09-30,1,train,4,2433.02,608.255,0.235,0.0,0,3.75,4,2025-09-03,27,1.0,1.0,26.6,1.0,2025-09-30,2,8,0,0,0,0,0,4,2025-09-30,free_shipping,40,medium,Not enrolled,Normal,603
CUST01831,2025-05-22,Tier 1,18-24,Organic,,Fragrance,,No,2025-09-30,0,train,1,448.22,448.22,0.21,0.0,0,5.0,1,2025-09-19,11,1.0,1.0,33.4,0.0,2025-09-30,13,44,6,1,3,0,0,3,2025-09-30,bundle_discount,25,medium,Not enrolled,Missing,131
CUST01832,2024-04-23,Tier 2,25-34,Influencer,,Fragrance,Combination,Yes,2025-09-30,1,train,5,5038.610000000001,1007.7220000000001,0.286,0.0,0,4.2,3,2025-06-27,95,1.0,0.0,1.0,0.0,2025-09-30,3,14,1,1,1,6,0,30,2025-09-30,none,25,high,Not enrolled,Combination,525
CUST01833,2024-08-18,Tier 1,35-44,Organic,Gold,Skin Care,Dry,Yes,2025-09-30,0,train,7,4261.32,608.76,0.2357142857142857,0.0,0,3.0,4,2025-09-03,27,0.0,0.0,0.0,0.0,2025-09-30,1,4,0,0,0,7,3,7,2025-09-30,bundle_discount,40,low,Gold,Dry,408
CUST01834,2025-08-24,Tier 1,25-34,Influencer,Gold,Makeup,Oily,Yes,2025-09-30,0,test,1,715.74,715.74,0.39,0.0,0,5.0,1,2025-09-28,2,0.0,0.0,0.0,0.0,2025-09-30,5,28,1,0,1,4,2,0,2025-09-30,welcome_offer,25,low,Gold,Oily,37
CUST01835,2025-04-30,Tier 1,35-44,Instagram,Silver,Hair Care,,Yes,2025-09-30,1,train,1,710.25,710.25,0.28,0.0,0,4.0,1,2025-05-21,132,0.0,0.0,0.0,0.0,2025-09-30,15,84,5,3,1,8,2,20,2025-09-30,free_shipping,12,high,Silver,Missing,153
CUST01836,2024-03-21,Tier 2,25-34,Google Search,,Wellness,,Yes,2025-09-30,1,validation,6,3567.04,594.5066666666667,0.2833333333333333,0.0,0,4.166666666666667,4,2025-05-28,125,1.0,1.0,34.8,0.0,2025-09-30,12,67,3,1,1,7,1,19,2025-09-30,none,12,high,Not enrolled,Missing,558
CUST01837,2025-07-07,Tier 1,25-34,Instagram,,Makeup,Sensitive,No,2025-09-30,1,train,1,441.28,441.28,0.47,0.0,0,4.0,1,2025-07-16,76,0.0,0.0,0.0,0.0,2025-09-30,5,19,2,1,1,0,0,9,2025-09-30,bundle_discount,12,high,Not enrolled,Sensitive,85
CUST01838,2025-03-16,Tier 1,25-34,Marketplace,,Baby Care,Normal,No,2025-09-30,1,train,2,775.96,387.98,0.28500000000000003,0.0,0,3.5,2,2025-07-28,64,0.0,0.0,0.0,0.0,2025-09-30,7,21,3,1,1,0,0,16,2025-09-30,free_shipping,12,medium,Not enrolled,Normal,198
CUST01839,2025-06-10,Tier 1,35-44,Referral,Platinum,Wellness,Normal,Yes,2025-09-30,0,train,3,1378.5,459.5,0.3766666666666667,0.0,0,4.666666666666667,3,2025-09-30,0,0.0,0.0,0.0,0.0,2025-09-30,15,75,5,4,3,6,3,0,2025-09-30,free_shipping,25,low,Platinum,Normal,112
CUST01840,2024-08-24,Tier 2,25-34,Influencer,Platinum,Skin Care,Oily,Yes,2025-09-30,0,train,3,1327.8,442.59999999999997,0.29333333333333333,0.0,0,4.0,3,2025-06-21,101,0.0,0.0,0.0,0.0,2025-09-30,5,16,2,1,1,2,0,9,2025-09-30,none,18,high,Platinum,Oily,402
CUST01841,2024-11-03,Tier 1,18-24,Marketplace,Silver,Wellness,Dry,Yes,2025-09-30,0,validation,5,3198.59,639.7180000000001,0.23200000000000004,0.0,0,3.6,4,2025-09-16,14,1.0,1.0,35.8,0.0,2025-09-30,17,87,3,3,0,7,0,14,2025-09-30,bundle_discount,18,low,Silver,Dry,331
CUST01842,2024-11-29,Tier 1,45+,Google Search,,Hair Care,Oily,Yes,2025-09-30,1,validation,1,1332.91,1332.91,0.32,0.0,0,5.0,1,2025-04-22,161,0.0,0.0,0.0,0.0,2025-09-30,0,0,0,0,0,5,1,31,2025-09-30,welcome_offer,12,high,Not enrolled,Oily,305
CUST01843,2024-11-22,Tier 1,25-34,Marketplace,,Skin Care,Dry,Yes,2025-09-30,0,train,2,2693.71,1346.855,0.14,0.0,0,1.5,1,2025-09-05,25,0.0,0.0,0.0,0.0,2025-09-30,8,37,2,2,1,0,0,3,2025-09-30,new_launch,0,low,Not enrolled,Dry,312
CUST01844,2024-01-15,Tier 1,25-34,Organic,Silver,Skin Care,Oily,Yes,2025-09-30,0,train,7,4849.78,692.8257142857143,0.25857142857142856,0.0,0,4.166666666666667,4,2025-05-28,125,1.0,0.0,38.5,0.0,2025-09-30,8,47,3,0,2,1,0,18,2025-09-30,new_launch,40,high,Silver,Oily,624
